,Restaurants,Average Ratings,Number Of Reviews,Price Per Person,Review Average,Review_1,Review_2,Review_3,Review_4,Review_5,Review_6,Review_7,Review_8,Review_9,Review_10,Review_11,Review_12,Review_13,Review_14,Review_15,Review_16,Review_17,Review_18,Review_19,Review_20,Review_Average,Yelp Bias,Veg
131,https://www.yelp.com/biz/tataki-san-francisco?osq=Restaurants,4,1269,2,4.1,5,4,4,5,2,3,5,4,5,3,4,5,5,4,2,4,4,5,4,5,4.1,-0.1,FALSE
132,https://www.yelp.com/biz/lark-san-francisco-2?osq=Restaurants,4,283,2,4.25,5,4,4,4,5,5,5,5,5,4,4,3,5,4,1,4,5,3,5,5,4.25,-0.25,FALSE
133,https://www.yelp.com/biz/marlowe-san-francisco-2?osq=Restaurants,4,2701,2,3.95,5,3,3,4,5,4,4,3,4,3,4,4,4,5,4,3,3,4,5,5,3.95,0.05,FALSE
134,https://www.yelp.com/biz/barrel-head-brewhouse-san-francisco-5?osq=Restaurants,4,540,2,3.9,4,3,5,5,4,3,3,5,2,5,5,4,4,3,4,4,5,1,5,4,3.9,0.1,FALSE
135,https://www.yelp.com/biz/picaro-san-francisco?osq=Restaurants,4,1554,2,3.9,4,3,3,5,4,4,4,4,4,5,4,4,1,3,5,4,4,4,5,4,3.9,0.1,FALSE
136,https://www.yelp.com/biz/kitchen-story-san-francisco?osq=Restaurants,4,3232,2,4.5,5,2,5,5,4,4,3,5,5,5,5,5,5,5,5,4,4,5,4,5,4.5,-0.5,FALSE
137,https://www.yelp.com/biz/lim%C3%B3n-rotisserie-san-francisco-4?osq=Restaurants,3.5,2502,2,4.05,4,5,5,5,4,5,5,4,4,2,4,4,2,4,3,4,4,5,4,4,4.05,-0.55,FALSE
138,https://www.yelp.com/biz/mr-szechuan-san-francisco?osq=Restaurants,4.5,199,2,4.15,5,3,4,4,5,4,5,4,3,2,5,5,4,4,5,4,4,5,4,4,4.15,0.35,FALSE
139,https://www.yelp.com/biz/el-techo-san-francisco?osq=Restaurants,4,1828,2,4,4,5,4,2,4,4,4,3,4,5,5,4,2,2,4,5,5,5,4,5,4,0,FALSE
140,https://www.yelp.com/biz/causwells-san-francisco-5?osq=Restaurants,4,739,2,4.1,5,4,4,4,5,4,4,4,4,4,2,4,5,5,4,4,5,2,5,4,4.1,-0.1,FALSE
141,https://www.yelp.com/biz/z-and-y-restaurant-san-francisco-3?osq=Restaurants,3.5,1667,2,3.4,5,2,4,4,4,1,4,4,1,4,5,5,3,4,1,1,5,5,1,5,3.4,0.1,FALSE
142,https://www.yelp.com/biz/palm-house-san-francisco?osq=Restaurants,4,828,2,4.2,4,4,4,4,4,2,5,4,5,5,5,5,5,5,5,4,4,3,3,4,4.2,-0.2,FALSE
143,https://www.yelp.com/biz/the-pink-elephant-alibi-san-francisco-3?osq=Restaurants,4,1224,2,4.05,4,3,5,3,4,4,4,4,4,5,5,3,5,5,5,5,4,5,3,1,4.05,-0.05,FALSE
144,https://www.yelp.com/biz/woodhouse-fish-company-san-francisco-3?osq=Restaurants,4,2211,2,4.3,5,4,5,3,4,5,5,5,5,4,5,5,4,3,4,5,4,4,3,4,4.3,-0.3,FALSE
145,https://www.yelp.com/biz/padrecito-san-francisco?osq=Restaurants,4,903,2,4.35,5,5,5,4,4,1,5,4,5,4,5,5,5,3,4,5,5,5,4,4,4.35,-0.35,FALSE
146,https://www.yelp.com/biz/hodala-san-francisco?osq=Restaurants,4,455,2,3.9,5,4,4,4,5,3,4,5,3,3,3,4,3,4,5,4,4,4,4,3,3.9,0.1,FALSE
147,https://www.yelp.com/biz/inle-burmese-cuisine-san-francisco?osq=Restaurants,4,52,2,3.75,5,1,3,4,4,4,4,3,3,5,4,5,5,5,5,4,4,2,3,2,3.75,0.25,FALSE
148,https://www.yelp.com/biz/old-skool-cafe-san-francisco?osq=Restaurants,4.5,547,2,4.55,5,3,2,4,5,5,5,5,5,3,5,5,5,4,5,5,5,5,5,5,4.55,-0.05,FALSE
149,https://www.yelp.com/biz/little-delhi-san-francisco?osq=Restaurants,4,1929,2,4.15,4,5,4,3,4,5,3,5,3,3,3,5,5,4,5,4,4,5,5,4,4.15,-0.15,FALSE
150,https://www.yelp.com/biz/purple-rice-san-francisco?osq=Restaurants,4.5,55,2,4.15,5,5,2,3,4,5,5,5,5,4,4,4,4,4,4,2,4,5,4,5,4.15,0.35,FALSE
151,https://www.yelp.com/biz/myriad-gastropub-san-francisco?osq=Restaurants,4.5,599,2,4.3,5,4,4,4,5,5,4,4,3,3,2,5,5,5,5,4,4,5,5,5,4.3,0.2,FALSE
152,https://www.yelp.com/biz/khamsa-san-francisco?osq=Restaurants,4,199,2,4.15,5,5,5,5,5,4,4,4,4,4,3,3,2,4,4,3,5,5,4,5,4.15,-0.15,FALSE
153,https://www.yelp.com/biz/ragazza-san-francisco?osq=Restaurants,4,658,2,4.05,5,4,4,5,4,2,5,5,1,4,5,3,4,5,5,4,1,5,5,5,4.05,-0.05,FALSE
154,https://www.yelp.com/biz/alegrias-san-francisco?osq=Restaurants,4,771,2,4.35,5,5,5,5,4,1,4,2,4,5,4,4,5,5,5,4,5,5,5,5,4.35,-0.35,FALSE
155,https://www.yelp.com/biz/bacco-san-francisco?osq=Restaurants,4,447,2,4.35,5,3,4,5,5,5,1,4,5,5,4,5,5,3,5,5,5,3,5,5,4.35,-0.35,FALSE
156,https://www.yelp.com/biz/dumpling-time-san-francisco?osq=Restaurants,4,1720,2,4.1,5,4,3,4,5,4,4,4,5,5,4,4,3,4,4,4,4,4,4,4,4.1,-0.1,FALSE
157,https://www.yelp.com/biz/fondue-cowboy-san-francisco?osq=Restaurants,4,605,2,4,5,4,3,3,4,5,4,3,4,5,5,5,3,5,3,5,1,5,4,4,4,0,FALSE
158,https://www.yelp.com/biz/blind-butcher-san-francisco-2?osq=Restaurants,4,82,2,3.9,5,4,3,4,5,5,4,5,4,2,5,4,3,3,2,5,4,4,3,4,3.9,0.1,FALSE
159,https://www.yelp.com/biz/bella-trattoria-san-francisco?osq=Restaurants,4,1388,2,4.5,5,5,5,5,4,4,5,5,4,5,5,3,4,4,5,5,4,5,4,4,4.5,-0.5,FALSE
160,https://www.yelp.com/biz/top-sf-bbq-san-francisco?osq=Restaurants,3.5,95,2,3.7,4,3,1,3,4,3,5,4,5,5,4,5,1,4,4,4,4,4,4,3,3.7,-0.2,FALSE
161,https://www.yelp.com/biz/maven-san-francisco?osq=Restaurants,4,685,2,4.2,4,5,4,4,4,4,4,5,5,2,3,5,4,4,5,4,5,4,5,4,4.2,-0.2,FALSE
162,https://www.yelp.com/biz/mozzeria-san-francisco?osq=Restaurants,4.5,786,2,4.4,5,5,4,5,5,5,5,5,4,4,5,3,5,5,4,1,5,5,5,3,4.4,0.1,FALSE
163,https://www.yelp.com/biz/mensho-tokyo-san-francisco-2?osq=Restaurants,4,2140,2,4.3,5,5,5,1,4,4,5,4,5,4,5,5,3,4,5,5,3,5,4,5,4.3,-0.3,FALSE
164,https://www.yelp.com/biz/hog-island-oyster-co-san-francisco?osq=Restaurants,4.5,5895,2,4.65,5,4,5,5,4,5,5,4,5,3,4,5,5,5,5,4,5,5,5,5,4.65,-0.15,FALSE
165,https://www.yelp.com/biz/rooftop-25-san-francisco-2?osq=Restaurants,4,142,2,3.75,4,4,5,4,4,4,3,4,2,4,4,1,4,4,4,4,5,3,5,3,3.75,0.25,FALSE
166,https://www.yelp.com/biz/souvla-san-francisco-3?osq=Restaurants,4,434,2,4.25,5,5,3,5,5,4,5,4,4,5,5,5,4,4,5,5,5,2,4,1,4.25,-0.25,FALSE
167,https://www.yelp.com/biz/the-monks-kettle-san-francisco?osq=Restaurants,4,2169,2,4.2,5,5,4,4,2,4,5,5,4,5,4,4,5,4,4,3,5,5,2,5,4.2,-0.2,FALSE
168,https://www.yelp.com/biz/lers-ros-san-francisco-2?osq=Restaurants,4,2187,2,4.15,5,4,4,4,4,4,4,4,5,4,4,5,4,3,2,4,4,5,5,5,4.15,-0.15,FALSE
169,https://www.yelp.com/biz/paina-lounge-and-restaurant-san-francisco?osq=Restaurants,4,577,2,4.15,4,3,5,4,3,5,3,4,5,5,4,5,5,3,4,4,5,5,3,4,4.15,-0.15,FALSE
170,https://www.yelp.com/biz/nopalito-san-francisco-3?osq=Restaurants,4,1313,2,3.6,5,2,3,3,4,4,5,1,5,3,4,4,5,5,4,2,3,4,2,4,3.6,0.4,FALSE
171,https://www.yelp.com/biz/mangrove-kitchen-san-francisco?osq=Restaurants,4,214,2,3.95,5,5,4,4,5,4,3,3,5,4,3,3,4,4,5,4,4,4,4,2,3.95,0.05,FALSE
172,https://www.yelp.com/biz/orenchi-beyond-san-francisco-6?osq=Restaurants,4,636,2,3.6,4,3,2,5,3,3,4,5,2,3,4,5,4,4,4,4,1,4,4,4,3.6,0.4,FALSE
173,https://www.yelp.com/biz/lupa-trattoria-san-francisco?osq=Restaurants,4,627,2,4.5,5,4,4,5,4,5,4,3,5,5,4,5,5,4,5,5,5,5,4,4,4.5,-0.5,FALSE
174,https://www.yelp.com/biz/berber-san-francisco-4?osq=Restaurants,4.5,189,2,4.25,5,4,5,5,5,4,4,4,4,2,4,4,4,5,5,4,5,2,5,5,4.25,0.25,FALSE
175,https://www.yelp.com/biz/paprika-san-francisco?osq=Restaurants,4.5,399,2,4.4,5,4,4,4,4,5,5,5,5,5,5,4,5,5,5,3,5,1,5,4,4.4,0.1,FALSE
176,https://www.yelp.com/biz/nopalito-san-francisco?osq=Restaurants,4,1854,2,3.65,5,3,4,3,3,4,4,4,1,4,5,3,4,5,3,3,3,3,5,4,3.65,0.35,FALSE
177,https://www.yelp.com/biz/tacorea-san-francisco?osq=Restaurants,4.5,1625,2,4.45,5,4,4,4,5,2,5,5,4,5,5,4,5,5,5,5,4,4,4,5,4.45,0.05,FALSE
178,https://www.yelp.com/biz/zazang-korean-noodles-san-francisco?osq=Restaurants,3.5,492,2,3.95,4,2,4,4,4,5,3,5,3,4,5,4,3,4,4,5,2,4,5,5,3.95,-0.45,FALSE
179,https://www.yelp.com/biz/marugame-udon-san-francisco-4?osq=Restaurants,4,1595,2,3.95,5,2,2,4,4,4,5,5,4,5,3,5,5,5,3,5,2,4,3,4,3.95,0.05,FALSE
180,https://www.yelp.com/biz/cafe-europa-san-francisco?osq=Restaurants,4.5,431,2,4.65,5,4,5,5,4,4,5,5,5,5,4,5,5,4,5,5,5,5,3,5,4.65,-0.15,FALSE
181,https://www.yelp.com/biz/dragon-beaux-san-francisco?osq=Restaurants,4,1505,2,4.05,4,4,4,3,4,4,3,5,5,4,5,5,3,4,4,3,4,5,3,5,4.05,-0.05,FALSE
182,https://www.yelp.com/biz/halu-san-francisco?osq=Restaurants,4,879,2,4.5,5,5,5,4,3,4,5,5,5,5,4,5,5,4,3,5,4,5,4,5,4.5,-0.5,FALSE
183,https://www.yelp.com/biz/leopolds-san-francisco-2?osq=Restaurants,4.5,1043,2,4.65,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,3,4,4,4,5,4.65,-0.15,FALSE
184,https://www.yelp.com/biz/marnee-thai-san-francisco-2?osq=Restaurants,4,1633,2,3.9,5,3,3,5,2,4,4,4,3,5,5,4,4,5,4,1,5,3,5,4,3.9,0.1,FALSE
185,https://www.yelp.com/biz/b-star-bar-san-francisco?osq=Restaurants,4,1859,2,4.15,5,4,5,3,4,4,3,5,5,5,4,5,4,3,4,3,5,4,4,4,4.15,-0.15,FALSE
186,https://www.yelp.com/biz/m-y-china-san-francisco-2?osq=Restaurants,3.5,1640,2,3.65,4,1,4,4,2,3,3,4,4,4,5,4,5,4,5,5,4,3,2,3,3.65,-0.15,FALSE
187,https://www.yelp.com/biz/blackwood-san-francisco-3?osq=Restaurants,4,1562,2,4.2,5,4,4,5,4,5,4,3,4,4,5,4,3,4,5,4,4,4,5,4,4.2,-0.2,FALSE
188,https://www.yelp.com/biz/chubby-noodle-san-francisco-3?osq=Restaurants,4,665,2,4.15,4,4,5,4,3,4,5,5,5,3,5,5,2,3,5,5,5,5,5,1,4.15,-0.15,FALSE
189,https://www.yelp.com/biz/serpentine-san-francisco?osq=Restaurants,4,1516,2,3.8,5,5,1,5,5,4,3,3,3,4,4,4,4,5,5,1,4,4,5,2,3.8,0.2,FALSE
190,https://www.yelp.com/biz/osteria-bella-san-francisco-2?osq=Restaurants,4.5,92,2,4.45,5,1,4,5,5,5,5,4,3,5,5,4,5,4,5,4,5,5,5,5,4.45,0.05,FALSE
191,https://www.yelp.com/biz/izakaya-sozai-san-francisco?osq=Restaurants,4,2058,2,3.55,5,4,4,4,4,4,4,4,4,5,3,1,5,4,3,2,4,3,1,3,3.55,0.45,FALSE
192,https://www.yelp.com/biz/roma-antica-san-francisco-3?osq=Restaurants,4.5,549,2,4.4,5,5,4,2,5,2,4,5,4,5,4,4,4,5,5,5,5,5,5,5,4.4,0.1,FALSE
193,https://www.yelp.com/biz/hogwash-san-francisco?osq=Restaurants,4.5,1038,2,4.3,5,4,2,5,1,5,5,4,3,4,5,5,4,5,5,5,4,5,5,5,4.3,0.2,FALSE
194,https://www.yelp.com/biz/the-codmother-fish-and-chips-san-francisco-3?osq=Restaurants,4.5,2937,2,4.1,5,4,2,3,3,5,3,4,5,4,4,5,3,4,4,4,5,5,5,5,4.1,0.4,FALSE
195,https://www.yelp.com/biz/hops-and-hominy-san-francisco?osq=Restaurants,4,2090,2,4.1,4,3,4,4,4,4,4,5,4,5,4,3,5,4,2,5,3,5,5,5,4.1,-0.1,FALSE
196,https://www.yelp.com/biz/the-crew-san-francisco?osq=Restaurants,4,424,2,3.95,4,2,3,5,4,1,5,2,4,5,3,5,3,4,5,5,5,5,5,4,3.95,0.05,FALSE
197,https://www.yelp.com/biz/se%C3%B1or-sisig-restaurant-san-francisco?osq=Restaurants,4,31,2,4.4,5,3,4,5,4,5,4,4,4,4,4,5,5,4,4,5,4,5,5,5,4.4,-0.4,FALSE
198,https://www.yelp.com/biz/pink-onion-san-francisco?osq=Restaurants,4.5,357,2,4.4,5,5,5,5,5,5,3,3,4,4,5,4,4,5,4,4,5,5,4,4,4.4,0.1,FALSE
199,https://www.yelp.com/biz/el-mansour-san-francisco?osq=Restaurants,4,605,2,4.75,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,4,5,5,4.75,-0.75,FALSE
200,https://www.yelp.com/biz/willkommen-san-francisco-3?osq=Restaurants,4.5,73,2,4.25,5,4,4,5,5,3,4,4,5,5,4,4,3,4,4,4,5,4,5,4,4.25,0.25,FALSE
201,https://www.yelp.com/biz/mission-street-oyster-bar-and-seafood-restaurant-san-francisco?osq=Restaurants,4,576,2,4.2,5,4,4,3,3,3,3,5,4,5,5,4,5,5,5,4,5,4,4,4,4.2,-0.2,FALSE
202,https://www.yelp.com/biz/pizzetta-211-san-francisco?osq=Restaurants,4.5,1249,2,4.5,5,4,4,5,5,5,5,4,5,5,5,4,5,3,4,4,4,5,5,4,4.5,0,FALSE
203,https://www.yelp.com/biz/bask-san-francisco-2?osq=Restaurants,4,630,2,3.7,5,1,4,2,3,4,4,5,4,1,3,5,5,1,5,5,4,3,5,5,3.7,0.3,FALSE
204,https://www.yelp.com/biz/hook-fish-san-francisco-5?osq=Restaurants,4.5,469,2,4.35,5,5,5,4,5,4,5,4,4,5,5,4,4,5,1,4,4,5,5,4,4.35,0.15,FALSE
205,https://www.yelp.com/biz/marrakech-magic-theater-san-francisco-5?osq=Restaurants,5,933,2,4.95,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.95,0.05,FALSE
206,https://www.yelp.com/biz/boiling-hot-pot-san-francisco?osq=Restaurants,4.5,853,2,4.25,5,4,3,4,4,3,4,5,3,4,4,4,4,5,5,5,4,5,5,5,4.25,0.25,FALSE
207,https://www.yelp.com/biz/prubechu-san-francisco?osq=Restaurants,4.5,337,3,4.3,5,5,5,3,5,1,5,2,5,5,5,5,4,3,4,5,5,5,4,5,4.3,0.2,FALSE
208,https://www.yelp.com/biz/the-house-san-francisco?osq=Restaurants,4.5,4755,3,4.15,5,5,4,4,4,5,5,5,4,5,5,4,4,4,5,4,3,2,3,3,4.15,0.35,FALSE
209,https://www.yelp.com/biz/scomas-restaurant-san-francisco-3?osq=Restaurants,4,3699,3,4.35,5,4,4,5,2,5,5,5,5,5,5,4,4,5,5,3,5,5,5,1,4.35,-0.35,FALSE
210,https://www.yelp.com/biz/liholiho-yacht-club-san-francisco-2?osq=Restaurants,4.5,2330,3,4.4,5,4,4,4,5,5,4,5,2,5,3,5,3,5,4,5,5,5,5,5,4.4,0.1,FALSE
211,https://www.yelp.com/biz/nopa-san-francisco?osq=Restaurants,4,5038,3,4.1,5,3,3,3,3,5,5,5,5,4,4,3,5,3,4,5,4,5,3,5,4.1,-0.1,FALSE
212,https://www.yelp.com/biz/dosa-on-fillmore-san-francisco-3?osq=Restaurants,4,3036,3,3.7,5,5,3,3,4,4,4,3,4,3,2,5,3,4,5,3,2,3,4,5,3.7,0.3,FALSE
213,https://www.yelp.com/biz/kokkari-estiatorio-san-francisco?osq=Restaurants,4.5,4466,3,4.5,5,3,5,5,4,4,5,4,5,5,4,2,5,5,5,5,5,4,5,5,4.5,0,FALSE
214,https://www.yelp.com/biz/lolinda-san-francisco?osq=Restaurants,4,1935,3,4.45,5,4,4,5,5,5,5,5,5,4,4,5,3,5,1,5,5,5,5,4,4.45,-0.45,FALSE
215,https://www.yelp.com/biz/house-of-prime-rib-san-francisco?osq=Restaurants,4,7053,3,4.35,5,5,4,5,5,5,3,4,4,4,5,2,5,5,4,5,4,5,3,5,4.35,-0.35,FALSE
216,https://www.yelp.com/biz/coqueta-san-francisco?osq=Restaurants,4,2049,3,4.25,5,3,5,5,5,4,4,3,5,5,4,3,5,4,5,4,4,4,4,4,4.25,-0.25,FALSE
217,https://www.yelp.com/biz/zuni-caf%C3%A9-san-francisco-3?osq=Restaurants,4,2726,3,3.3,5,3,5,4,4,5,4,4,5,1,4,3,2,3,2,2,2,5,2,1,3.3,0.7,FALSE
218,https://www.yelp.com/biz/wayfare-tavern-san-francisco-2?osq=Restaurants,4,3858,3,4.15,5,4,1,2,4,4,5,5,5,3,5,4,5,5,5,1,5,5,5,5,4.15,-0.15,FALSE
219,https://www.yelp.com/biz/thanh-long-san-francisco?osq=Restaurants,4,2633,3,4.55,5,5,5,5,5,5,5,5,5,5,5,3,2,4,5,3,5,4,5,5,4.55,-0.55,FALSE
220,https://www.yelp.com/biz/la-mar-cebicher%C3%ADa-peruana-san-francisco-4?osq=Restaurants,4,3666,3,3.7,4,3,5,5,4,4,3,4,1,4,1,4,4,4,5,5,4,1,5,4,3.7,0.3,FALSE
221,https://www.yelp.com/biz/la-ciccia-san-francisco?osq=Restaurants,4.5,1084,3,4.4,5,4,4,2,4,4,4,5,5,4,4,5,5,5,5,5,5,3,5,5,4.4,0.1,FALSE
222,https://www.yelp.com/biz/delfina-san-francisco?osq=Restaurants,4,2058,3,3.9,5,4,4,2,4,4,4,5,4,3,5,5,1,5,3,3,5,5,5,2,3.9,0.1,FALSE
223,https://www.yelp.com/biz/anchor-oyster-bar-san-francisco?osq=Restaurants,4.5,1483,3,4.45,5,3,4,5,4,5,5,5,5,3,5,4,2,5,5,5,5,5,4,5,4.45,0.05,FALSE
224,https://www.yelp.com/biz/cockscomb-san-francisco?osq=Restaurants,4,1229,3,4.1,5,4,4,4,3,5,2,5,4,4,5,3,4,5,3,5,4,5,4,4,4.1,-0.1,FALSE
225,https://www.yelp.com/biz/bluestem-brasserie-san-francisco?osq=Restaurants,4,1695,3,3.3,4,1,2,5,3,3,2,3,5,5,1,3,4,5,3,2,5,1,4,5,3.3,0.7,FALSE
226,https://www.yelp.com/biz/state-bird-provisions-san-francisco?osq=Restaurants,4,2723,3,4.4,5,4,5,4,5,3,4,5,5,4,5,4,5,4,3,5,4,5,4,5,4.4,-0.4,FALSE
227,https://www.yelp.com/biz/kitchen-istanbul-san-francisco?osq=Restaurants,4.5,472,3,4.55,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,4,3,4,3,4.55,-0.05,FALSE
228,https://www.yelp.com/biz/asiasf-san-francisco?osq=Restaurants,4,1814,3,4.1,5,4,3,4,5,3,4,4,5,5,4,3,4,1,5,4,4,5,5,5,4.1,-0.1,FALSE
229,https://www.yelp.com/biz/firefly-restaurant-san-francisco-4?osq=Restaurants,4,1450,3,4.1,5,4,4,5,5,4,3,3,5,5,4,2,5,3,5,2,4,5,5,4,4.1,-0.1,FALSE
230,https://www.yelp.com/biz/bellota-san-francisco?osq=Restaurants,4,600,3,4.25,5,4,4,3,5,4,5,4,4,5,5,5,5,5,4,5,2,4,3,4,4.25,-0.25,FALSE
231,https://www.yelp.com/biz/sutros-at-the-cliff-house-san-francisco?osq=Restaurants,3.5,1389,3,3.7,5,4,3,4,4,4,3,4,5,3,5,5,4,1,4,3,1,4,4,4,3.7,-0.2,FALSE
232,https://www.yelp.com/biz/5a5-steak-lounge-san-francisco-4?osq=Restaurants,4,2186,3,4.05,4,3,5,4,5,5,3,5,4,5,3,5,4,5,4,4,3,3,2,5,4.05,-0.05,FALSE
233,https://www.yelp.com/biz/cotogna-san-francisco?osq=Restaurants,4,1418,3,4.6,5,5,4,4,5,5,4,4,4,5,4,5,4,4,5,5,5,5,5,5,4.6,-0.6,FALSE
234,https://www.yelp.com/biz/sorrel-san-francisco-3?osq=Restaurants,4,201,3,4.15,5,3,4,2,4,5,4,5,4,5,4,4,5,3,3,5,5,4,4,5,4.15,-0.15,FALSE
235,https://www.yelp.com/biz/waterbar-san-francisco?osq=Restaurants,3.5,3003,3,3.9,5,4,3,2,4,4,4,4,4,4,5,4,4,3,4,4,3,4,4,5,3.9,-0.4,FALSE
236,https://www.yelp.com/biz/l-ardoise-bistro-san-francisco?osq=Restaurants,4.5,1252,3,4.65,5,5,5,5,5,4,5,4,4,5,5,4,5,5,5,5,5,5,3,4,4.65,-0.15,FALSE
237,https://www.yelp.com/biz/flour-water-san-francisco?osq=Restaurants,3.5,2273,3,4,4,2,4,5,5,5,4,4,3,5,5,3,4,3,5,4,5,3,3,4,4,-0.5,FALSE
238,https://www.yelp.com/biz/cocotte-san-francisco?osq=Restaurants,4,508,3,3.7,5,5,3,3,5,4,4,2,3,4,5,1,5,5,5,3,3,1,4,4,3.7,0.3,FALSE
239,https://www.yelp.com/biz/frances-san-francisco?osq=Restaurants,4.5,1502,3,4.35,5,5,5,2,3,5,4,5,5,4,5,5,4,4,4,5,3,5,4,5,4.35,0.15,FALSE
240,https://www.yelp.com/biz/mourad-restaurant-san-francisco?osq=Restaurants,4,1029,3,4.4,5,4,4,4,3,4,4,5,5,5,5,5,4,5,4,5,4,5,3,5,4.4,-0.4,FALSE
241,https://www.yelp.com/biz/bota-tapas-and-paella-bar-san-francisco-3?osq=Restaurants,4,267,3,4.05,4,5,5,4,5,5,5,5,5,5,4,3,4,3,3,3,4,2,4,3,4.05,-0.05,FALSE
242,https://www.yelp.com/biz/aziza-san-francisco?osq=Restaurants,4,1928,3,4.35,5,4,5,4,4,4,5,4,3,5,4,5,5,5,4,5,3,4,4,5,4.35,-0.35,FALSE
243,https://www.yelp.com/biz/trestle-san-francisco?osq=Restaurants,4.5,850,3,4.15,5,5,5,3,5,3,4,4,5,4,1,5,5,4,4,4,5,4,4,4,4.15,0.35,FALSE
244,https://www.yelp.com/biz/isa-restaurant-san-francisco?osq=Restaurants,4,2031,3,4.1,5,1,4,4,4,5,5,5,5,3,5,4,5,3,2,5,5,4,5,3,4.1,-0.1,FALSE
245,https://www.yelp.com/biz/pl%C3%A4j-scandinavian-restaurant-and-bar-san-francisco?osq=Restaurants,4,664,3,4.2,5,5,4,5,2,2,4,4,4,5,5,2,4,5,5,5,4,5,4,5,4.2,-0.2,FALSE
246,https://www.yelp.com/biz/espetus-brazilian-steak-house-san-francisco?osq=Restaurants,4,3375,3,4.05,5,3,4,5,4,2,5,4,5,5,5,5,3,5,1,2,4,5,5,4,4.05,-0.05,FALSE
247,https://www.yelp.com/biz/seven-hills-san-francisco?osq=Restaurants,4.5,1011,3,4.5,5,2,2,5,5,5,5,3,5,4,5,5,5,5,4,5,5,5,5,5,4.5,0,FALSE
248,https://www.yelp.com/biz/rich-table-san-francisco?osq=Restaurants,4,1193,3,4.5,5,5,4,4,4,5,5,4,5,4,4,5,5,4,5,5,4,5,4,4,4.5,-0.5,FALSE
249,https://www.yelp.com/biz/rintaro-san-francisco-4?osq=Restaurants,4,599,3,4.4,5,4,5,4,5,4,3,4,4,5,5,5,5,5,5,4,4,4,4,4,4.4,-0.4,FALSE
250,https://www.yelp.com/biz/uma-casa-san-francisco?osq=Restaurants,4,271,3,3.95,5,4,5,4,5,5,5,1,5,3,4,4,5,4,4,3,2,5,1,5,3.95,0.05,FALSE
251,https://www.yelp.com/biz/le-ptit-laurent-san-francisco-2?osq=Restaurants,4,761,3,3.4,4,4,4,5,1,5,2,2,4,4,2,2,5,1,5,5,3,1,4,5,3.4,0.6,FALSE
252,https://www.yelp.com/biz/the-richmond-san-francisco?osq=Restaurants,4.5,674,3,4.8,5,3,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,4.8,-0.3,FALSE
253,https://www.yelp.com/biz/crab-house-at-pier-39-san-francisco-3?osq=Restaurants,3.5,2196,3,3.9,4,3,2,3,5,3,4,5,5,5,5,1,5,3,4,4,3,5,5,4,3.9,-0.4,FALSE
254,https://www.yelp.com/biz/credo-san-francisco?osq=Restaurants,4,861,3,4.25,5,5,5,4,4,4,5,4,5,5,5,4,4,4,4,4,5,2,4,3,4.25,-0.25,FALSE
255,https://www.yelp.com/biz/bix-san-francisco?osq=Restaurants,4,1799,3,3.75,5,4,2,4,2,3,2,5,4,2,4,3,5,5,5,4,5,5,5,1,3.75,0.25,FALSE
256,https://www.yelp.com/biz/blue-plate-san-francisco?osq=Restaurants,4,1411,3,4.5,5,5,4,5,5,5,5,5,4,2,5,5,5,5,5,4,2,5,4,5,4.5,-0.5,FALSE
257,https://www.yelp.com/biz/locanda-san-francisco?osq=Restaurants,4,992,3,4.35,4,3,3,5,4,5,4,5,5,4,3,5,5,4,5,5,5,5,4,4,4.35,-0.35,FALSE
258,https://www.yelp.com/biz/foreign-cinema-san-francisco?osq=Restaurants,4,4785,3,4.05,4,5,5,3,4,4,4,3,5,4,5,4,3,4,4,3,5,3,5,4,4.05,-0.05,FALSE
259,https://www.yelp.com/biz/the-slanted-door-san-francisco?osq=Restaurants,3.5,5622,3,3.85,4,4,4,4,3,5,5,4,3,5,4,5,4,5,1,3,3,3,4,4,3.85,-0.35,FALSE
260,https://www.yelp.com/biz/octavia-san-francisco?osq=Restaurants,4,560,3,4.1,5,5,5,5,5,1,5,4,4,3,3,4,5,5,5,5,1,4,4,4,4.1,-0.1,FALSE
261,https://www.yelp.com/biz/bar-crudo-san-francisco?osq=Restaurants,4,1826,3,4.4,5,3,3,5,4,5,3,5,3,4,5,5,4,5,5,5,4,5,5,5,4.4,-0.4,FALSE
262,https://www.yelp.com/biz/chapeau-san-francisco?osq=Restaurants,4.5,2686,3,4.65,5,3,4,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,4.65,-0.15,FALSE
263,https://www.yelp.com/biz/3rd-cousin-san-francisco-2?osq=Restaurants,4,260,3,4.05,5,1,4,3,5,4,5,3,4,5,5,5,5,4,2,4,5,2,5,5,4.05,-0.05,FALSE
264,https://www.yelp.com/biz/tadich-grill-san-francisco?osq=Restaurants,4,2409,3,3.8,4,1,5,5,1,5,5,4,5,4,2,5,1,4,4,4,5,5,5,2,3.8,0.2,FALSE
